"X","term","courseid","num.depts","sectionid","has.disc","has.lab","enrolled","capacity","component","dept","number","title","units","time.start","time.end","building","meetings"
4136,1580,20138,1,8524,FALSE,FALSE,15,15,"SEM","VMS","89S","FIRST-YEAR SEMINAR","1","10:05","12:35","7261","Mo"
4137,1580,17367,1,7753,TRUE,FALSE,28,40,"LEC","VMS","202D","INTRODUCTION TO VISUAL CULTURE","1","8:30","9:45","7261","MoWe"
4138,1580,18781,1,9355,FALSE,FALSE,16,18,"LEC","VMS","290","TOPICS IN VISUAL STUDIES","1","18:15","19:30","7261","MoWe"
4139,1580,18851,1,9436,FALSE,FALSE,12,15,"SEM","VMS","290S","TOPICS IN VISUAL STUDIES","1","16:40","17:55","7213","TuTh"
4140,1580,21987,1,9429,FALSE,FALSE,14,15,"SEM","WOMENST","190S","SP TOPICS WOMEN'S STUDIES","1","15:05","16:20","7213","MoFr"
4141,1580,19370,1,9935,FALSE,FALSE,12,18,"SEM","WOMENST","199S","THINKING GENDER","1","11:45","13:00","","WeFr"
4142,1580,10427,1,3011,FALSE,FALSE,21,20,"SEM","WOMENST","290","SELECTED TOPICS","0","15:05","17:35","7201","Th"
4143,1580,10428,1,7263,FALSE,FALSE,8,15,"SEM","WOMENST","290S","SELECTED TOPICS","1","15:05","16:20","7753","MoWe"
4144,1580,24222,1,10177,FALSE,FALSE,25,28,"LEC","WOMENST","366","NATURE, CULTURE, AND GENDER","1","16:40","19:10","7214","Th"
4145,1580,19761,1,10028,FALSE,FALSE,7,15,"SEM","WOMENST","490S","ADV TOPICS IN WOMEN'S STUDIES","1","15:05","17:35","7753","Th"
4146,1580,12627,1,10701,FALSE,FALSE,9,12,"LEC","WRITING","101","ACADEMIC WRITING","1","16:40","17:55","7232","TuTh"
4147,1590,64,1,4290,FALSE,FALSE,9,14,"SEM","AAAS","89S","FIRST-YEAR SEMINAR (TOP)","1","15:05","17:35","7232","Tu"
4148,1590,81,2,6218,FALSE,FALSE,16,30,"LEC","AAAS","102","INTRO AFR-AMER STUDIES","1","15:05","16:20","7224","TuTh"
4149,1590,82,5,6235,FALSE,FALSE,39,30,"LEC","HISTORY","129","INTRO TO AFRICAN STUDIES","1","11:45","13:00","7224","TuTh"
4150,1590,20070,4,4943,FALSE,FALSE,17,18,"SEM","AMES","187S","GTWY SEM: CIV RGHTS/ASIAN AMER","1","16:40","19:05","7214","Th"
4151,1590,24456,2,9672,FALSE,FALSE,10,15,"SEM","HISTORY","182S","GTWY: AM SLAVERY & FREEDOM","1","15:05","16:20","7214","TuTh"
4152,1590,75,1,9242,FALSE,FALSE,10,15,"SEM","AAAS","190S","SPECIAL TOPICS","1","13:25","14:40","7224","WeFr"
4153,1590,5330,3,10306,FALSE,FALSE,2,15,"SEM","HISTORY","316S","THE ATLANTIC SLAVE TRADE","1","15:05","16:20","7213","MoWe"
4154,1590,5212,3,4867,FALSE,FALSE,6,35,"LEC","HISTORY","319","CARIBBEAN-18TH CENTURY","1","13:40","14:30","7201","MoWeFr"
4155,1590,12954,3,6211,FALSE,TRUE,1,15,"SEM","RELIGION","240SL","W AFR ROOTHOLDS IN DANCE","1","11:45","13:00","7228","Mo"
4156,1590,21134,2,4866,FALSE,FALSE,21,35,"LEC","HISTORY","313","CRIME AND THE CITY","1","15:05","16:20","7753","TuTh"
4157,1590,17885,3,3839,FALSE,FALSE,38,50,"LEC","AAAS","230","THE SOUTH IN BLACK AND WHITE","1","18:30","21:30","SEE INSTR","Tu"
4158,1590,9813,3,5021,FALSE,FALSE,10,35,"LEC","SOCIOL","316","COMP RACE/ETHNIC STUDIES","1","15:05","16:20","7710","MoWe"
4159,1590,12561,3,5208,FALSE,FALSE,34,40,"LEC","AAAS","251","ANTHROPOLOGY OF RACE","1","11:45","13:00","7214","TuTh"
4160,1590,18286,2,8389,FALSE,FALSE,29,30,"LEC","POLSCI","205","RACIAL/ETH MINORITIES AMER POL","1","15:05","16:20","7512","TuTh"
4161,1590,18854,3,8227,FALSE,FALSE,7,40,"LEC","AAAS","276","RELIGION AND RACE","1","13:25","15:55","7702","Mo"
4162,1590,16730,1,4282,FALSE,FALSE,15,18,"LEC","AAAS","290","SPECIAL TOPCS","1","16:40","19:10","7232","Tu"
4163,1590,16731,1,4076,FALSE,FALSE,18,18,"SEM","AAAS","290S","SPECIAL TOPCS","1","11:45","13:00","7704","TuTh"
4164,1590,24465,5,9850,FALSE,FALSE,9,18,"SEM","RELIGION","295S","BLACK MUSLIMS","1","13:25","15:55","7510","We"
4165,1590,41,4,6238,FALSE,FALSE,40,60,"LEC","CULANTH","307","DEVELOPMENT AND AFRICA","1","11:45","13:00","7224","WeFr"
4166,1590,22147,3,6241,FALSE,FALSE,17,18,"SEM","CULANTH","310S","CONFLICT ANALYSIS IN AFRICA","1","11:45","13:00","7702","MoWe"
4167,1590,23220,3,6243,FALSE,FALSE,25,30,"LEC","PUBPOL","333","WAR & PUBLIC HEALTH IN AFRICA","1","10:05","11:20","7776","MoWe"
4168,1590,19382,2,5693,FALSE,FALSE,9,16,"LEC","THEATRST","243","BLACK THEATER WORKSHOP","1","8:30","11:00","7716","Mo"
4169,1590,20750,2,6225,FALSE,FALSE,15,18,"SEM","AAAS","333S","THE WIRE","1","16:40","19:10","7224","Th"
4170,1590,22531,4,6246,FALSE,FALSE,139,120,"LEC","CULANTH","335","HISTORY OF HIP-HOP","1","18:15","20:45","7213","We"
4171,1590,22165,4,6249,FALSE,FALSE,29,30,"LEC","LATAMER","343","MIGRATION & HUMAN TRAFFICKING","1","13:25","15:55","7224","Mo"
4172,1590,22235,2,6228,FALSE,FALSE,1,18,"SEM","AAAS","385S","RACE/CULTURE OF AFRI DIASPORA","1","12:00","14:30","7224","Th"
4173,1590,176,1,10014,FALSE,FALSE,9,30,"LEC","AAAS","390","SPECIAL TOPICS","1","13:25","14:40","7214","WeFr"
4174,1590,177,1,9892,FALSE,FALSE,18,18,"SEM","AAAS","390S","SPECIAL TOPICS","1","15:05","17:35","7224","We"
4175,1590,21611,1,10448,FALSE,FALSE,4,18,"SEM","AAAS","490S","SPECIAL TOPICS","1","15:05","17:35","7758","We"
4176,1590,175,1,6230,FALSE,FALSE,8,18,"SEM","AAAS","499S","SENIOR SEMINAR","1","16:40","19:10","7214","Th"
4177,1590,18276,1,10401,FALSE,FALSE,1,10,"LEC","AEROSCI","102","FOUNDATIONS US AIR FORCE","0.5","19:30","20:20",NA,"Fr"
4178,1590,18275,1,9887,FALSE,FALSE,6,20,"LEC","AEROSCI","202","EVOL US AIR/SPACE POWER","0.5","8:45","9:50","7512","Tu"
4179,1590,1011,1,9637,FALSE,FALSE,3,15,"SEM","AEROSCI","402S","DEFENSE STUDIES","1","8:45","11:20","7512","Th"
4180,1590,24426,3,9738,FALSE,FALSE,17,15,"SEM","AMI","141S","AUDIOVISUAL CULTURES","1","10:05","12:35","7510","We"
4181,1590,20277,2,6377,FALSE,FALSE,18,18,"SEM","AMES","176S","RELIGION AND CULTURE IN KOREA","1","15:05","17:35","7710","We"
4182,1590,23843,6,8633,FALSE,FALSE,30,30,"LEC","VMS","273","THE MIDDLE EAST THROUGH FILM","1","18:15","21:15","7214","We"
4183,1590,23596,1,6378,FALSE,FALSE,5,18,"SEM","AMES","219S","CIVIL SOCIETY AND CIVIC ENGAGE","1","13:40","16:10","7704","Th"
4184,1590,18777,2,9737,FALSE,FALSE,7,12,"LEC","AMES","221","ARAB SOCIETY & CULTURE IN FILM","1","","",NA,"Tu"
4185,1590,21631,2,4855,FALSE,FALSE,22,35,"LEC","HISTORY","223","MODERN CHINA,1800-PRESENT","1","15:05","16:20","7214","TuTh"
4186,1590,16787,2,8177,FALSE,FALSE,19,18,"SEM","RELIGION","278S","EPICS OF INDIA","1","15:05","17:35","7702","Th"
4187,1590,5257,2,4856,FALSE,FALSE,27,35,"LEC","HISTORY","226","ANCIENT AND EARLY MODERN JAPAN","1","13:25","14:40","7202","WeFr"
4188,1590,22542,3,7876,FALSE,FALSE,4,18,"SEM","HISTORY","239S","TURKEY: MUSLIM AND MODERN","1","15:05","16:20","7753","TuTh"
4189,1590,21813,3,8232,FALSE,FALSE,37,40,"LEC","AMES","286","BUDDHISM AND SEXUALITY","1","15:05","17:35","7710","Th"
4190,1590,20179,5,6363,FALSE,FALSE,19,18,"SEM","AMES","301S","THEORY TODAY","1","13:25","15:55","7224","We"
4191,1590,14304,2,6379,FALSE,FALSE,16,18,"SEM","AMES","308S","BILINGUALISM","1","15:05","16:20","7512","MoWe"
4192,1590,12958,4,6497,FALSE,FALSE,14,18,"SEM","VMS","354S","POETIC CINEMA","1","15:05","16:20","7512","TuTh"
4193,1590,23287,2,6381,FALSE,FALSE,18,18,"SEM","AMES","316S","BREAKDANCERS, VOCALOIDS & GAME","1","15:05","16:20","7201","TuTh"
4194,1590,23604,5,6502,FALSE,FALSE,12,18,"SEM","JEWISHST","319S","ANDALUSIA","1","15:05","17:35","7224","Tu"
4195,1590,23313,2,6383,FALSE,FALSE,18,18,"SEM","AMES","320S","REFUGEE LIVES","1","13:25","14:40","7510","TuTh"
4196,1590,23319,2,6384,FALSE,FALSE,11,18,"LEC","AMES","321","RUMI: MYSTICISM AND POETRY","1","16:55","19:25","7510","Tu"
4197,1590,9271,5,10096,FALSE,FALSE,0,5,"LEC","RELIGION","375","ISLAMIC CIVILIZATION I","1","13:25","15:55",NA,"We"
4198,1590,21070,4,6508,FALSE,FALSE,56,55,"LEC","HISTORY","228","CHINATOWNS: A CULTURAL HISTORY","1","15:05","17:35","7213","We"
4199,1590,22308,4,6511,FALSE,FALSE,15,15,"SEM","AMI","263S","SCREENING THE HOLOCAUST","1","8:30","9:45","7213","MoWe"
4200,1590,24457,5,10244,FALSE,FALSE,16,30,"LEC","POLSCI","382","RADICAL ISLAM","1","15:05","16:20","7232","TuTh"
4201,1590,21063,2,9170,FALSE,FALSE,16,18,"SEM","RELIGION","327S","TIBETAN BUDDHISM","1","16:55","19:25","7702","Tu"
4202,1590,21325,1,9243,FALSE,FALSE,15,15,"SEM","AMES","390S","SPECIAL TOPICS","1","13:25","14:40","7224","WeFr"
4203,1590,19110,4,6514,FALSE,FALSE,17,18,"SEM","ICS","404S","DISCOURSE OF DISEASE","1","13:25","14:40","7261","TuTh"
4204,1590,19776,4,6517,FALSE,FALSE,6,18,"SEM","CULANTH","366S","TRAUMA IN ASIA","1","13:40","16:10","7510","Mo"
4205,1590,17073,3,9085,FALSE,FALSE,10,18,"LEC","HISTORY","473","TWO KOREAS","1","15:05","17:35","7510","Th"
4206,1590,50,1,6400,FALSE,FALSE,1,18,"SEM","AMES","499S","SENIOR HONORS THESIS SEMINAR","1","16:55","19:55","7214","Tu"
4207,1590,19765,5,8615,FALSE,FALSE,19,25,"LEC","ARTSVIS","102","INTRO ARTS OF THE MOVING IMAGE","1","15:05","18:30","7202","Mo"
4208,1590,21769,1,4281,FALSE,FALSE,17,18,"SEM","AMI","190S","SPECIAL TOPICS IN FILM STUDIES","1","15:05","16:20","7232","TuTh"
4209,1590,22108,4,10078,FALSE,FALSE,13,14,"LEC","ARTSVIS","198","EXPERIMENTAL INTERFACE DESIGN","1","15:20","17:50","7261","Mo"
4210,1590,3845,6,8596,FALSE,FALSE,23,35,"LEC","AMI","201","INTRO TO FILM STUDIES","1","15:05","18:05","7214","TuTh"
4211,1590,6321,3,6366,FALSE,FALSE,19,18,"SEM","AMI","203S","FILM THEORY","1","11:45","13:00","7214","TuTh"
4212,1590,17078,6,8624,FALSE,FALSE,17,25,"LEC","POLSCI","276","CONTEMPORARY DOCUMENTARY FILMS","1","13:40","17:10","7201","Tu"
4213,1590,4565,3,8628,FALSE,FALSE,29,25,"LEC","LIT","220","FILM GENRES","1","10:05","13:05","7214","Tu"
4214,1590,20830,3,8630,FALSE,FALSE,29,36,"LEC","ARTSVIS","328","ANIMATED FILM","1","15:05","16:20","7232","MoWe"
4215,1590,22133,3,4644,FALSE,FALSE,13,15,"SEM","VMS","281S","MOTION DESIGN","1","10:05","12:35","7261","Th"
4216,1590,22541,4,2865,FALSE,FALSE,24,40,"LEC","HISTORY","255","GERMAN HISTORY THROUGH FILM","1","13:25","14:40","7214","TuTh"
4217,1590,18442,1,9575,FALSE,FALSE,18,18,"SEM","AMI","290S","SPECIAL TOPICS IN FILM STUDIES","1","16:40","17:55","7224","MoWe"
4218,1590,23901,7,4287,FALSE,FALSE,18,18,"SEM","AMI","296S","ARTS ENTREPRENEURSHIP","1","15:05","17:35","7704","Mo"
4219,1590,4559,3,8640,FALSE,FALSE,12,11,"SEM","THEATRST","370S","MOVING IMAGE PRACTICE","1","10:05","11:20","7261","TuTh"
4220,1590,13134,3,5713,FALSE,FALSE,8,12,"SEM","ENGLISH","227S","TRANS FICTION STAGE/SCR","1","15:05","17:35","7791","We"
4221,1590,21370,2,8603,FALSE,FALSE,17,15,"SEM","AMI","306S","WRITING THE MOVIE","1","13:25","16:40","7214","We"
4222,1590,8062,7,3825,FALSE,FALSE,16,15,"SEM","POLSCI","105S","DOC EXPER: A VIDEO APPR","1","10:05","12:35","8067","We"
4223,1590,19112,3,4505,FALSE,FALSE,13,15,"LEC","ARTSVIS","209","3D MODELING AND ANIMATION","1","10:05","12:35","7706","We"
4224,1590,19651,4,8642,FALSE,FALSE,15,18,"SEM","VMS","260S","CINEMATOGRAPHY","1","15:05","18:05","7261","Th"
4225,1590,20226,3,8645,FALSE,FALSE,15,15,"SEM","ISS","248S","EDITING FOR FILM AND VIDEO","1","10:05","11:20","7261","MoWe"
4226,1590,13007,3,10182,FALSE,FALSE,4,18,"LEC","AMI","371S","RUSSIAN FICTION/FILM","1","16:40","17:55","7753","TuTh"
4227,1590,23912,3,5719,FALSE,FALSE,12,12,"SEM","ENGLISH","316S","PLAYMAKING","1","15:05","17:35","7791","Mo"
4228,1590,24422,2,8962,FALSE,FALSE,4,15,"SEM","AMI","429S","HISTORICAL DOC. PRODUCTION","1","13:40","16:45","7705","We"
4229,1590,24365,3,9163,FALSE,FALSE,10,15,"SEM","AMI","451S","FILMING ART","1","15:05","16:20","7261","TuTh"
4230,1590,15514,1,8609,FALSE,FALSE,3,15,"SEM","AMI","499S","CAPSTONE: ARTS OF MOVING IMAGE","1","11:45","13:00","7261","MoWe"
4231,1590,507,1,6417,TRUE,FALSE,9,21,"LEC","ARABIC","102","ELEMENTARY ARABIC","1","13:25","14:40","7512","MoWe"
4232,1590,513,1,6424,TRUE,FALSE,13,18,"LEC","ARABIC","204","INTERMEDIATE ARABIC","1","10:05","11:20","7510","MoWe"
4233,1590,24424,1,9091,FALSE,FALSE,18,18,"LEC","ARABIC","304","ADVANCED LEVANTINE ARABIC","1","15:05","16:35","7261","TuTh"
4234,1590,517,1,6427,FALSE,FALSE,3,21,"LEC","ARABIC","306","ADVANCED ARABIC","1","8:30","10:00","7510","TuTh"
4235,1590,525,1,6430,FALSE,FALSE,2,18,"LEC","ARABIC","408","ISSUES IN ARABIC LANG/LIT II","1","11:45","13:10","7510","TuTh"
4236,1590,529,1,9688,FALSE,FALSE,12,18,"SEM","ARTHIST","89S","FIRST-YEAR SEMINAR (TOP)","1","10:05","12:35","7232","Fr"
4237,1590,11802,5,6055,FALSE,FALSE,12,18,"LEC","FRENCH","429","IMAGINING EUROPE","1","15:05","16:20","7705","TuTh"
4238,1590,2762,2,8158,FALSE,FALSE,48,45,"LEC","ARTHIST","206","EARLY GREEK ARCHAEOLOGY","1","15:05","16:20","7201","TuTh"
4239,1590,15846,2,4435,FALSE,FALSE,10,10,"LEC","ARTHIST","208","ART/ARCHAELOGY ANCIENT ATHENS","1","11:45","13:00","7261","MoWe"
4240,1590,24153,1,4436,FALSE,FALSE,14,12,"SEM","ARTHIST","222S","HIST+THEORY CURATORIAL PRACTI","1","13:25","15:55","7198","We"
4241,1590,24401,3,9146,TRUE,FALSE,15,40,"LEC","VMS","242D","HISTORY OF ART MARKETS","1","15:05","16:20","7261","MoWe"
4242,1590,15180,3,4621,FALSE,FALSE,23,24,"LEC","MEDREN","225","ART IN RENAISSANCE ITALY","1","15:05","17:35","7261","Tu"
4243,1590,23238,1,4438,FALSE,FALSE,17,15,"SEM","ARTHIST","290S","SP TOPICS IN ART HISTORY","1","8:30","11:00","7704","Fr"
4244,1590,547,3,8133,FALSE,FALSE,10,45,"LEC","CLST","354","ROMAN SPECTACLE","1","15:05","16:20","7702","WeFr"
4245,1590,609,1,4462,FALSE,FALSE,33,35,"LEC","ARTHIST","384","ART OF THE US","1","10:05","11:20","7261","TuTh"
4246,1590,16844,1,4463,FALSE,FALSE,12,18,"SEM","ARTHIST","390S","SPECIAL TOPICS IN ART HISTORY","1","15:05","17:35","7261","We"
4247,1590,23293,1,8964,FALSE,FALSE,20,20,"LEC","ARTS&SCI","190","SIGNATURE COURSE (TOP)","1","15:05","17:35","7214","Tu"
4248,1590,21996,5,8154,FALSE,FALSE,92,92,"LEC","HISTORY","234","DEMOCRACY: ANCIENT AND MODERN","1","11:45","13:00","7749","MoWe"
4249,1590,23276,2,4721,FALSE,FALSE,52,64,"LEC","ENGLISH","277","THE NOVEL, LIVE!","1","10:05","11:20","7710","TuTh"
4250,1590,2363,2,3083,FALSE,FALSE,24,50,"LEC","CHEM","302","BIOPHYSICAL CHEMISTRY","1","10:05","11:20","7738","TuTh"
4251,1590,1911,6,6331,FALSE,FALSE,49,50,"LEC","LIT","380","MARXISM AND SOCIETY","1","10:05","11:20","7224","MoWe"
4252,1590,22585,1,9819,FALSE,FALSE,102,106,"LEC","ARTS&SCI","390","UNIVERSITY COURSE (TOP)","1","16:40","19:10","7710","Tu"
4253,1590,13815,3,3808,FALSE,FALSE,12,12,"SEM","DOCST","115S","INTRO TO B&W PHOTOGRAPHY","1","10:05","12:35","8067","We"
4254,1590,23907,2,9157,FALSE,FALSE,16,15,"SEM","ARTSVIS","119S","INTRO TO DIGITAL PHOTOGRAPHY","1","11:45","14:15","7706","Tu"
4255,1590,965,1,4502,FALSE,FALSE,16,15,"LEC","ARTSVIS","199","DRAWING","1","10:05","12:35","7261","We"
4256,1590,971,1,4503,FALSE,TRUE,12,12,"LEC","ARTSVIS","203","INTRO TO ARCHITECTURAL DESIGN","0","16:55","18:55","7261","We"
4257,1590,980,1,4507,FALSE,FALSE,3,8,"LEC","ARTSVIS","220","INTERMEDIATE PAINTING","1","13:25","15:55","7261","We"
4258,1590,14150,3,4508,FALSE,FALSE,16,16,"LEC","ARTSVIS","223","GRAPHIC DESIGN IN MULTIMEDIA","1","15:05","17:35","7706","Th"
4259,1590,18247,4,3842,FALSE,FALSE,16,15,"SEM","ARTSVIS","232S","SMALL TOWN USA","1","10:05","12:35","7261","Tu"
4260,1590,3147,2,5712,FALSE,FALSE,12,12,"SEM","ARTSVIS","233S","COSTUME DESIGN","1","15:05","17:35","7791","Tu"
4261,1590,17356,3,3830,FALSE,FALSE,9,13,"SEM","ARTSVIS","240S","COLOR PHOTOGRAPHY","1","10:05","12:35","8067","Mo"
4262,1590,14954,1,4649,FALSE,FALSE,14,15,"SEM","ARTSVIS","290S","SPECIAL TOPICS IN VISUAL ARTS","1","11:45","13:00","7261","TuTu"
4263,1590,22451,2,3812,FALSE,FALSE,13,15,"SEM","DOCST","318S","PHOTO WORKSHOP","1","10:05","12:35","8067","Fr"
4264,1590,24339,1,4515,FALSE,FALSE,7,8,"LEC","ARTSVIS","320","ADVANCED PAINTING","1","16:40","19:10","7261","We"
4265,1590,996,1,4531,FALSE,FALSE,9,18,"SEM","ARTSVIS","498S","SENIOR CAPSTONE IN VISUAL PRAC","1","18:15","20:45","7198","Th"
4266,1590,1399,1,6261,FALSE,FALSE,173,250,"LEC","BIOCHEM","301","INTRO BIOCHEMISTRY I","1","13:25","14:40","7765","MoWeFr"
4267,1590,1400,1,6262,FALSE,FALSE,25,75,"LEC","BIOCHEM","302","INTRO BIOCHEMISTRY II","1","10:05","11:20","7513","WeFr"
4268,1590,1461,1,6784,FALSE,FALSE,15,15,"SEM","BIOLOGY","89S","FIRST-YEAR SEMINAR (TOP)","1","15:05","16:05","7758","TuTh"
4269,1590,12940,2,6528,FALSE,FALSE,260,270,"LEC","BIOLOGY","154","AIDS/EMERGING DISEASES","1","13:25","14:40","7758","TuTh"
4270,1590,23349,1,8963,FALSE,FALSE,20,20,"LEC","BIOLOGY","190","SELECTED TOPICS IN BIOLOGY","1","15:05","17:35","7214","Tu"
4271,1590,23577,1,6529,TRUE,FALSE,0,40,"LEC","BIOLOGY","199D","INTRO TO BIOLOGICAL THINKING","1","10:05","11:20","7758","MoWe"
4272,1590,20037,1,6533,FALSE,TRUE,315,336,"LEC","BIOLOGY","201L","MOLECULAR BIOLOGY","1","10:05","11:20","7758","MoWeFr"
4273,1590,1477,1,6555,FALSE,TRUE,368,368,"LEC","BIOLOGY","202L","GENETICS AND EVOLUTION","1","8:30","9:45","7791","MoWeFr"
4274,1590,20271,1,6579,FALSE,FALSE,46,48,"LEC","BIOLOGY","207","ORGANISMAL EVOLUTION","1","10:20","11:10","7738","MoWeFr"
4275,1590,1486,1,6580,TRUE,FALSE,60,60,"LEC","BIOLOGY","209D-2","ECOLOGY FOR A CROWDED PLANET","1","11:45","13:00","7749","TuTh"
4276,1590,1478,1,6585,FALSE,TRUE,32,54,"LEC","BIOLOGY","212L","GENERAL MICROBIOLOGY","1","11:45","12:35","7765","MoWe"
4277,1590,23236,1,6589,FALSE,FALSE,20,20,"LEC","BIOLOGY","218","BIOLOGICAL CLOCKS","1","10:05","11:20","7758","TuTh"
4278,1590,1494,1,6590,TRUE,FALSE,30,40,"LEC","BIOLOGY","220","CELL & DEVELOPMENTAL BIOLOGY","1","15:05","16:20","7758","TuTh"
4279,1590,19566,2,6593,TRUE,FALSE,83,85,"LEC","BIOLOGY","223","CELL AND MOLEC NEUROBIO","1","15:05","16:20","7765","MoWe"
4280,1590,12942,1,6595,FALSE,FALSE,7,30,"LEC","BIOLOGY","250","POPULATION GENETICS","1","8:30","9:45","7758","TuTh"
4281,1590,14767,2,3469,FALSE,FALSE,31,35,"LEC","PHIL","314","PHILOSOPHY OF BIOLOGY","1","13:25","14:40","7232","TuTh"
4282,1590,12500,2,6788,TRUE,FALSE,19,20,"LEC","EVANTH","347D","BEHAVIORAL ECOLOGY","1","13:25","14:40","7738","TuTh"
4283,1590,1547,1,6607,FALSE,FALSE,16,14,"SEM","BIOLOGY","290S","SEMINAR IN BIOLOGY (TOP)","1","15:05","16:20","7758","WeFr"
4284,1590,18500,1,6672,FALSE,FALSE,38,38,"LEC","BIOLOGY","311","INTRO TO SYSTEMS BIOLOGY","1","15:05","16:20","7738","TuTh"
4285,1590,15730,2,10043,FALSE,FALSE,5,15,"LEC","BIOLOGY","321","PRIMATE SEXUALITY","1","11:45","13:00","7738","TuTh"
4286,1590,20458,2,10044,TRUE,FALSE,16,60,"LEC","BIOLOGY","321D","PRIMATE SEXUALITY","1","11:45","13:00","7738","TuTh"
4287,1590,21050,2,6673,FALSE,FALSE,8,30,"LEC","BIOLOGY","322","FROM NEURONS TO BRAIN","1","10:05","11:20","7758","MoWe"
4288,1590,17112,1,6674,TRUE,FALSE,17,40,"LEC","BIOLOGY","329D","PRINCIPLES ANIMAL PHYS","1","10:05","11:20","7758","TuTh"
4289,1590,1514,1,6677,FALSE,TRUE,8,18,"LEC","BIOLOGY","342L","PLANT SYSTEMATICS & EVOLUTION","1","11:45","13:00","7758","WeFr"
4290,1590,24350,1,6679,FALSE,FALSE,19,20,"LEC","BIOLOGY","346","SYMBIOSIS","1","15:05","16:20","7758","TuTh"
4291,1590,15486,1,6680,FALSE,FALSE,6,30,"LEC","BIOLOGY","350","COMPLEX TRAITS AND EVOL GEN","1","15:05","16:20","7776","TuTh"
4292,1590,17426,1,6684,FALSE,TRUE,11,12,"SEM","BIOLOGY","414LS","EXP DEV AND MOL GENETICS","1","13:25","15:00","7758","MoWe"
4293,1590,12703,1,9913,FALSE,FALSE,10,15,"SEM","BIOLOGY","415S","DEV AND STEM CELL BIO COLLOQ","1","15:05","16:45","7738","MoWe"
4294,1590,1540,1,6686,FALSE,TRUE,12,16,"LEC","BIOLOGY","416L","EXPERIMENTAL MOLECULAR BIOLOG","1","13:40","15:00","7758","TuTh"
4295,1590,18528,1,6688,FALSE,FALSE,24,28,"LEC","BIOLOGY","420","CANCER GENETICS","1","10:05","11:20","7758","TuTh"
4296,1590,20040,3,6794,FALSE,FALSE,16,15,"SEM","NEUROSCI","421S","BIO OF NERVOUS SYSTEM DISEASES","1","15:05","16:20","7776","TuTh"
4297,1590,23846,2,7262,FALSE,FALSE,0,2,"LEC","PHYSICS","415","BIOPHYSICS II","1","10:05","10:55","7758","TuThTh"
4298,1590,17853,2,6690,FALSE,FALSE,16,15,"SEM","BIOLOGY","431S","HUMAN EMBRYOLOGY","1","13:25","14:40","7758","TuTh"
4299,1590,23233,1,6691,FALSE,FALSE,19,18,"SEM","BIOLOGY","450S","GENOMICS OF ADAPTATION","1","15:05","17:35","7738","We"
4300,1590,23280,1,6692,FALSE,FALSE,15,15,"SEM","BIOLOGY","454S","PHYSIOLOGICAL GENETICS","1","11:45","13:00","7758","TuTh"
4301,1590,17257,1,5375,FALSE,FALSE,14,15,"LEC","BIOLOGY","490","TOPICS IN BIOLOGY","1","10:05","11:20","7749","TuTh"
4302,1590,1623,1,8965,FALSE,FALSE,14,15,"SEM","BIOLOGY","490S","SEMINAR (TOPICS)","1","10:05","11:20","7758","WeFr"
4303,1590,19042,1,6755,FALSE,FALSE,28,38,"LEC","BIOLOGY","495","SCIENTIFIC ARGUMENT IN WRITING","1","15:05","17:35","7758","We"
4304,1590,21163,1,5377,FALSE,FALSE,23,48,"LEC","BME","244L","QUANT PHYSIOLOGY BIOSTAT APPL","1","8:30","9:45","7747","TuTh"
4305,1590,13022,1,5380,FALSE,TRUE,52,48,"LEC","BME","260L","MODELS CELL AND MOL SYSTEMS","1","11:45","13:00","7747","TuTh"
4306,1590,1656,2,5655,FALSE,TRUE,15,24,"LEC","NEUROSCI","301L","BIOELECTRICITY","1","13:25","14:40","7747","TuTh"
4307,1590,18813,1,5392,FALSE,TRUE,32,32,"LEC","BME","302L","FUND OF BIOMAT AND BIOMECH","1","11:45","13:00","7747","TuTh"
4308,1590,1690,1,5398,FALSE,FALSE,47,52,"LEC","BME","303","MOD DIAG IMAGING SYSTEMS","1","10:05","11:20","7747","WeFr"
4309,1590,1666,2,5400,FALSE,FALSE,10,30,"LEC","BME","307","TRNSPRT PHENOM:BIOLOGCL SYSTMS","1","15:05","16:20","7765","MoWe"
4310,1590,15631,1,5402,FALSE,TRUE,29,48,"LEC","BME","354L","INTRO MEDICAL INSTRUMENTATION","1","8:30","9:45","7747","MoWe"
4311,1590,17418,1,5447,FALSE,TRUE,12,14,"LEC","BME","436L","BIOPHOTONIC INSTRUMENTATION","1","13:25","14:40","7747","TuTh"
4312,1590,1700,1,5449,FALSE,TRUE,13,18,"LEC","BME","460L","DEVICES FOR PPL W/DISABILITES","1","8:30","9:45","7747","MoWe"
4313,1590,17434,1,5452,FALSE,TRUE,14,18,"LEC","BME","462L","DESIGN DEVELOPING WORLD","1","13:25","14:40","7747","TuTh"
4314,1590,1702,1,9978,FALSE,TRUE,5,12,"LEC","BME","464L","MEDICAL INSTRUMENT DSGN","1","11:45","13:00","7766","TuTh"
4315,1590,22072,1,10492,FALSE,TRUE,1,3,"LEC","BME","490L","SPEC TOPICS IN BME DESIGN","1","15:05","17:35",NA,"We"
4316,1590,2114,1,8521,FALSE,TRUE,25,25,"LEC","CEE","201L","UNCERTAINTY DESIGN OPTIMIZATN","1","12:00","12:50","7747","MoWeFr"
